T,AGF,Avg_Leakage,Unitary_Error
1.455000000000000000e+02,9.999933956391104939e-01,6.604317528968728368e-06,1.522958719935019190e-05
1.460000000000000000e+02,9.999905522322590778e-01,9.447726763422981122e-06,1.898366398855877435e-05
1.465000000000000000e+02,9.999968386473578885e-01,3.161340732610318227e-06,6.344302444949434516e-06
1.470000000000000000e+02,9.999997636668689349e-01,2.363330973420563197e-07,5.242443614772440696e-07
1.475000000000000000e+02,9.999951574168857160e-01,4.842559197165696716e-06,1.103313947314887855e-05
1.480000000000000000e+02,9.999899074748436201e-01,1.009245071520448178e-05,2.386246171826034157e-05
1.485000000000000000e+02,9.999963035669228173e-01,3.696417417292652274e-06,7.555902756806176512e-06
1.490000000000000000e+02,9.999993754461777851e-01,6.245536778581861626e-07,1.148452175692149524e-06
1.495000000000000000e+02,9.999967988743639902e-01,3.201115797796250106e-06,7.514285233378714679e-06
1.500000000000000000e+02,9.999896735359852240e-01,1.032636521131058416e-05,2.684884062664760762e-05
1.505000000000000000e+02,9.999956140146748496e-01,4.385966963199594559e-06,9.617019702812257265e-06
1.510000000000000000e+02,9.999989252275323093e-01,1.074772088410780313e-06,1.925765071852936217e-06
1.515000000000000000e+02,9.999981693407932193e-01,1.830656220697113312e-06,4.543229908948731577e-06
1.520000000000000000e+02,9.999899185726563999e-01,1.008133041957570697e-05,2.698989145522023847e-05
1.525000000000000000e+02,9.999947598771032897e-01,5.240102886661102133e-06,1.193076230143752525e-05
1.530000000000000000e+02,9.999984877677186024e-01,1.512231149913834116e-06,3.252653989704867854e-06
1.535000000000000000e+02,9.999991719848349003e-01,8.280145489536483439e-07,2.167322231017010381e-06
1.540000000000000000e+02,9.999906450728307528e-01,9.354848590270581354e-06,2.447863379084758151e-05
1.545000000000000000e+02,9.999937786636696746e-01,6.221317265520109885e-06,1.336709370070021663e-05
1.550000000000000000e+02,9.999980943571655789e-01,1.905640179461487449e-06,4.337911113871939506e-06
1.555000000000000000e+02,9.999997719143574049e-01,2.280855929959191286e-07,6.106047523157798196e-07
1.560000000000000000e+02,9.999917912072442405e-01,8.208732675152319302e-06,2.036295813268029775e-05
1.565000000000000000e+02,9.999927540643955837e-01,7.245918413584240270e-06,1.294728730383276627e-05
1.570000000000000000e+02,9.999977341563356381e-01,2.265838753678917072e-06,4.963492876930430953e-06
1.575000000000000000e+02,9.999999947759503627e-01,5.224049637320149486e-09,1.356920220629831420e-08
1.580000000000000000e+02,9.999932359649938984e-01,6.763991036828898018e-06,1.586986399337853015e-05
1.585000000000000000e+02,9.999918040980227962e-01,8.195877058636558132e-06,1.510106653335174798e-05
1.590000000000000000e+02,9.999973616964192846e-01,2.638295593132555794e-06,5.389215085194187793e-06
1.595000000000000000e+02,9.999999141334203756e-01,8.586657446185697040e-08,2.028485555083392455e-07
1.600000000000000000e+02,9.999948226057602252e-01,5.177366895203761032e-06,1.179415485519363926e-05
1.605000000000000000e+02,9.999910602678682148e-01,8.939683264680420294e-06,1.985738655529978303e-05
1.610000000000000000e+02,9.999969177002425713e-01,3.082288439981706318e-06,6.187568811766297472e-06
1.615000000000000000e+02,9.999996293389677993e-01,3.706609693066020839e-07,7.437104181384768253e-07
1.620000000000000000e+02,9.999963807918728076e-01,3.619195114462625540e-06,8.348783541611837222e-06
1.625000000000000000e+02,9.999906442011743390e-01,9.355723383064340481e-06,2.354788762848336603e-05
1.630000000000000000e+02,9.999963482061728914e-01,3.651779880542438406e-06,7.760210169127645941e-06
1.635000000000000000e+02,9.999992428540064315e-01,7.571458129074226662e-07,1.234814901218683758e-06
1.640000000000000000e+02,9.999977582896594219e-01,2.241705742839217308e-06,5.423696393669352744e-06
1.645000000000000000e+02,9.999906423231779140e-01,9.357592737346820400e-06,2.492066482862043131e-05
1.650000000000000000e+02,9.999956268249963198e-01,4.373159171927598621e-06,9.885043870450083148e-06
1.655000000000000000e+02,9.999988368380341441e-01,1.163161417377933660e-06,2.351361182428846064e-06
1.660000000000000000e+02,9.999988404484962956e-01,1.159550315488200312e-06,2.972748425422722107e-06
1.665000000000000000e+02,9.999910868402859254e-01,8.913086433942618569e-06,2.367603251807182119e-05
1.670000000000000000e+02,9.999947665331303526e-01,5.233450610070411457e-06,1.169417674495853987e-05
1.675000000000000000e+02,9.999984589738651897e-01,1.541024641421584462e-06,3.471560589884958858e-06
1.680000000000000000e+02,9.999995665291750990e-01,4.334706497632900835e-07,1.155157705379217248e-06
1.685000000000000000e+02,9.999919513651907010e-01,8.048577592484340570e-06,2.047259077664342897e-05
1.690000000000000000e+02,9.999938244119450648e-01,6.175573563221847806e-06,1.215071596760708417e-05
1.695000000000000000e+02,9.999981170306277978e-01,1.882966319838308422e-06,4.229235909036788144e-06
1.700000000000000000e+02,9.999999334311949761e-01,6.656880066624459857e-08,1.764414081506515686e-07
1.705000000000000000e+02,9.999931499066176954e-01,6.850049934503665838e-06,1.643522693650645294e-05
1.710000000000000000e+02,9.999928959160397923e-01,7.104067703989080940e-06,1.194837658813341363e-05
1.715000000000000000e+02,9.999977831937181261e-01,2.216800999765844438e-06,4.658592196893351911e-06
1.720000000000000000e+02,9.999999878894157979e-01,1.211058406336285032e-08,3.006726911891632881e-08
1.725000000000000000e+02,9.999945518805979372e-01,5.448089636650443879e-06,1.251068767293972428e-05
1.730000000000000000e+02,9.999920985147687791e-01,7.901454431524790323e-06,1.629303929950864926e-05
1.735000000000000000e+02,9.999974071756936311e-01,2.592816253088603418e-06,5.190045247349672763e-06
1.740000000000000000e+02,9.999998106896932359e-01,1.893102865024864911e-07,4.106977455897720120e-07
1.745000000000000000e+02,9.999960050685136048e-01,3.994915272670374051e-06,9.117802945546316096e-06
1.750000000000000000e+02,9.999915520543133374e-01,8.447890999907503584e-06,2.031922993017687418e-05
1.755000000000000000e+02,9.999969352304602932e-01,3.064758970106051805e-06,6.316826587360324652e-06
1.760000000000000000e+02,9.999994956909109556e-01,5.043090002820882489e-07,9.011771429090487118e-07
1.765000000000000000e+02,9.999973598597856617e-01,2.640133602377359168e-06,6.239099669569370121e-06
1.770000000000000000e+02,9.999913532156309293e-01,8.646714092674923080e-06,2.265444028837215740e-05
1.775000000000000000e+02,9.999963299391969596e-01,3.670048351250843055e-06,8.119538601691900226e-06
1.780000000000000000e+02,9.999991283496848515e-01,8.716500555783213144e-07,1.614618287848479383e-06
1.785000000000000000e+02,9.999984912838693063e-01,1.508714111642106559e-06,3.774957345159535294e-06
1.790000000000000000e+02,9.999915580790416092e-01,8.441853424384637705e-06,2.259029946283241941e-05
1.795000000000000000e+02,9.999955847210897364e-01,4.415265328544526469e-06,1.003939071031467734e-05
1.800000000000000000e+02,9.999987683502153946e-01,1.231648985772215710e-06,2.688542880324717999e-06
1.805000000000000000e+02,9.999993185225465320e-01,6.814770331653452473e-07,1.793511806291725463e-06
1.810000000000000000e+02,9.999921691269684221e-01,7.830818328086186497e-06,2.036663269611160842e-05
1.815000000000000000e+02,9.999947341668568024e-01,5.265820321093128697e-06,1.111977947565456759e-05
1.820000000000000000e+02,9.999984393540641836e-01,1.560644077774897553e-06,3.550218035441865538e-06
1.825000000000000000e+02,9.999998127983900087e-01,1.872015762682810447e-07,5.007935705014787686e-07
1.830000000000000000e+02,9.999931320072134033e-01,6.867950433475655814e-06,1.689814879823892113e-05
1.835000000000000000e+02,9.999938505510289621e-01,6.149436906771610367e-06,1.059817779514027336e-05
1.840000000000000000e+02,9.999981307461416336e-01,1.869250412039891174e-06,4.055369540290065800e-06
1.845000000000000000e+02,9.999999958793068799e-01,4.120693231079997076e-09,1.060121856966134146e-08
1.850000000000000000e+02,9.999943455313256013e-01,5.654437588403782300e-06,1.318530807625784007e-05
1.855000000000000000e+02,9.999930352282803137e-01,6.964752545912666903e-06,1.320081931510674877e-05
1.860000000000000000e+02,9.999978040469661433e-01,2.195947413657917124e-06,4.454140147380769577e-06
1.865000000000000000e+02,9.999999282475913187e-01,7.175240526735571223e-08,1.663488168324178673e-07
1.870000000000000000e+02,9.999956764180117919e-01,4.323562882047049527e-06,9.840985436881943826e-06
1.875000000000000000e+02,9.999924005504834401e-01,7.599411970427016882e-06,1.724212398390712053e-05
1.880000000000000000e+02,9.999974089624666940e-01,2.591029603982164531e-06,5.223642632556924070e-06
1.885000000000000000e+02,9.999996921493428115e-01,3.078506166376282494e-07,6.013633787604888425e-07
1.890000000000000000e+02,9.999969825304179105e-01,3.017460626586476735e-06,6.994222192413523942e-06
1.895000000000000000e+02,9.999920492470650846e-01,7.950696923081368439e-06,2.024568034131313254e-05
1.900000000000000000e+02,9.999969024261652351e-01,3.097564068049729613e-06,6.649952382309365362e-06
1.905000000000000000e+02,9.999993716070866290e-01,6.283927887762441600e-07,1.038780961248875201e-06
1.910000000000000000e+02,9.999981355152813833e-01,1.864481569441300834e-06,4.547376708741168727e-06
1.915000000000000000e+02,9.999920514820914708e-01,7.948457212497705981e-06,2.122841519025531198e-05
1.920000000000000000e+02,9.999962639084698512e-01,3.736080405769559576e-06,8.479647144454816043e-06
1.925000000000000000e+02,9.999990336866536600e-01,9.663129428572059254e-07,1.997514784690679335e-06
1.930000000000000000e+02,9.999990392622312152e-01,9.607369499120554934e-07,2.480625578060724479e-06
1.935000000000000000e+02,9.999924367299515282e-01,7.563217758632667653e-06,2.000973153393204029e-05
1.940000000000000000e+02,9.999955074423209078e-01,4.492546353734860887e-06,9.939430933414428182e-06
1.945000000000000000e+02,9.999987160456406121e-01,1.283953268815807292e-06,2.908214497887584571e-06
1.950000000000000000e+02,9.999996437240131764e-01,3.562758677522204209e-07,9.517125391100833554e-07
1.955000000000000000e+02,9.999931782664164270e-01,6.821692447062099873e-06,1.721738499738112438e-05
1.960000000000000000e+02,9.999946844657960909e-01,5.315524045812480836e-06,1.017340406728184377e-05
1.965000000000000000e+02,9.999984234259841065e-01,1.576571799916104410e-06,3.516963935856765033e-06
1.970000000000000000e+02,9.999999469092319959e-01,5.309076528403622319e-08,1.399792202150251796e-07
1.975000000000000000e+02,9.999942027749953999e-01,5.797193524559318689e-06,1.380468325740125124e-05
1.980000000000000000e+02,9.999938784544580850e-01,6.121533069947115990e-06,1.059891150712033436e-05
1.985000000000000000e+02,9.999981306086240807e-01,1.869387530856192470e-06,3.890297454400837296e-06
1.990000000000000000e+02,9.999999887261274978e-01,1.127387250221545401e-08,2.758627037913186086e-08
1.995000000000000000e+02,9.999953979380243885e-01,4.602040585000022332e-06,1.053228658220994873e-05
2.000000000000000000e+02,9.999931909395464169e-01,6.809035904636884240e-06,1.439254932245059848e-05
2.005000000000000000e+02,9.999977946179642307e-01,2.205376195163477604e-06,4.412260150959758374e-06
2.010000000000000000e+02,9.999998374048605365e-01,1.625951255024293829e-07,3.445350212905040621e-07
2.015000000000000000e+02,9.999966335898630154e-01,3.366398684923055384e-06,7.702571998891016847e-06
2.020000000000000000e+02,9.999927244717042862e-01,7.275485976648843334e-06,1.777763460997228151e-05
2.025000000000000000e+02,9.999973703323130625e-01,2.629660062897221096e-06,5.469849059247522405e-06
2.030000000000000000e+02,9.999995714682968773e-01,4.285316420327145437e-07,7.437401630117079776e-07
2.035000000000000000e+02,9.999977827307849898e-01,2.217264604087443303e-06,5.276643195051278212e-06
2.040000000000000000e+02,9.999925614467010115e-01,7.438500740475362250e-06,1.961564983932184703e-05
2.045000000000000000e+02,9.999968274288641990e-01,3.172562136194434501e-06,7.075500386255484386e-06
2.050000000000000000e+02,9.999992618346873474e-01,7.381651175863979120e-07,1.409764016635506323e-06
2.055000000000000000e+02,9.999987391612608079e-01,1.260837331568120945e-06,3.179867875680031375e-06
2.060000000000000000e+02,9.999927481344957902e-01,7.251816050379833456e-06,1.937850572031329932e-05
2.065000000000000000e+02,9.999961640148038455e-01,3.835975420557469207e-06,8.693399732084827747e-06
2.070000000000000000e+02,9.999989570022507213e-01,1.042997141792456617e-06,2.305163991245251509e-06
2.075000000000000000e+02,9.999994354175576472e-01,5.645821502253678403e-07,1.492763350818826495e-06
2.080000000000000000e+02,9.999932841598166977e-01,6.715800153433981734e-06,1.735208751640904268e-05
2.085000000000000000e+02,9.999954116299567541e-01,4.588360904583810296e-06,9.500656986904942869e-06
2.090000000000000000e+02,9.999986752284319991e-01,1.324770173893874414e-06,3.006345958400657992e-06
2.095000000000000000e+02,9.999998483629604085e-01,1.516370171650294196e-07,4.049727900801158853e-07
2.100000000000000000e+02,9.999941222210366742e-01,5.877747681098943744e-06,1.434490847884717368e-05
2.105000000000000000e+02,9.999946357601723346e-01,5.364230760918076157e-06,8.893590864422762365e-06
2.110000000000000000e+02,9.999984049721124535e-01,1.595025305195507670e-06,3.426044946852613293e-06
2.115000000000000000e+02,9.999999974585287443e-01,2.541471200157019439e-09,6.481787329093435801e-09
2.120000000000000000e+02,9.999951721116637771e-01,4.827865421858090755e-06,1.119554417106094490e-05
2.125000000000000000e+02,9.999939248520238744e-01,6.075132359478763178e-06,1.183613778232839309e-05
2.130000000000000000e+02,9.999981124716205150e-01,1.887524175653298997e-06,3.806271023698570843e-06
2.135000000000000000e+02,9.999999351350554733e-01,6.486494172341927822e-08,1.474632874698400542e-07
2.140000000000000000e+02,9.999963195722425535e-01,3.680413911799629290e-06,8.376227162432137163e-06
2.145000000000000000e+02,9.999933772710700719e-01,6.622698748015576342e-06,1.532691045702527788e-05
2.150000000000000000e+02,9.999977548738249178e-01,2.245120291621827135e-06,4.552166063653828587e-06
2.155000000000000000e+02,9.999997314657342873e-01,2.685342372354959650e-07,5.103078655199766445e-07
2.160000000000000000e+02,9.999974415219897717e-01,2.558471636299186613e-06,5.962477829246637384e-06
2.165000000000000000e+02,9.999930800653593632e-01,6.919891209405948374e-06,1.780477182122819357e-05
2.170000000000000000e+02,9.999972958445395577e-01,2.704148228366287654e-06,5.864261699572992370e-06
2.175000000000000000e+02,9.999994573261815622e-01,5.426737243185986159e-07,9.326486554162016773e-07
2.180000000000000000e+02,9.999984275014426327e-01,1.572496337670648003e-06,3.865890977339248025e-06
2.185000000000000000e+02,9.999930955881326522e-01,6.904366163046349314e-06,1.847156880407929691e-05
2.190000000000000000e+02,9.999967205680897475e-01,3.279423674368286967e-06,7.461887724602433991e-06
2.195000000000000000e+02,9.999991685972713373e-01,8.314024107780593198e-07,1.753082872313349583e-06
2.200000000000000000e+02,9.999991965568133523e-01,8.034426104419623016e-07,2.088063303595788511e-06
2.205000000000000000e+02,9.999934437163080503e-01,6.556244736000138573e-06,1.726389447942455746e-05
2.210000000000000000e+02,9.999960437263333279e-01,3.956265382909496253e-06,8.647420868590494081e-06
2.215000000000000000e+02,9.999988955583398731e-01,1.104440813748386319e-06,2.510192515181586259e-06
2.220000000000000000e+02,9.999997073682184157e-01,2.926317000662148615e-07,7.827045064301429989e-07
2.225000000000000000e+02,9.999941013193994754e-01,5.898649752450468853e-06,1.477018094053761388e-05
2.230000000000000000e+02,9.999953127772567285e-01,4.687215215876117114e-06,8.705236083539347192e-06
2.235000000000000000e+02,9.999986398743059279e-01,1.360123988325412370e-06,3.010201697684067312e-06
2.240000000000000000e+02,9.999999591961714618e-01,4.080382706717067265e-08,1.069130132203000016e-07
2.245000000000000000e+02,9.999950008793847545e-01,4.999096921531887006e-06,1.182042147518380659e-05
2.250000000000000000e+02,9.999946022458295891e-01,5.397744028551310080e-06,9.619876969679808099e-06
2.255000000000000000e+02,9.999983782417301015e-01,1.621755313041539637e-06,3.344217738066035395e-06
2.260000000000000000e+02,9.999999881319521222e-01,1.186804776676098072e-08,2.858453806986460677e-08
2.265000000000000000e+02,9.999960447560521937e-01,3.955228058599713492e-06,9.028016120238291364e-06
2.270000000000000000e+02,9.999940026153627537e-01,5.997364241977498622e-06,1.297951441192601862e-05
2.275000000000000000e+02,9.999980728317968692e-01,1.927163749582128105e-06,3.857167422127716350e-06
2.280000000000000000e+02,9.999998533149783153e-01,1.466850111930817491e-07,3.031502808781283420e-07
2.285000000000000000e+02,9.999971191076232335e-01,2.880884048012122278e-06,6.612808372885581321e-06
2.290000000000000000e+02,9.999936020410540305e-01,6.397924967621593240e-06,1.586053347213400855e-05
2.295000000000000000e+02,9.999976852900147595e-01,2.314704210748530500e-06,4.861477679751757819e-06
2.300000000000000000e+02,9.999996222909459664e-01,3.777090080703260355e-07,6.369839147257749801e-07
2.305000000000000000e+02,9.999981127032853134e-01,1.887293412078383525e-06,4.524619857670941769e-06
2.310000000000000000e+02,9.999934718440115500e-01,6.528115222143027196e-06,1.730530271770724937e-05
2.315000000000000000e+02,9.999971909762027655e-01,2.809016978438938494e-06,6.308749864514240357e-06
2.320000000000000000e+02,9.999993549541406068e-01,6.450457016304866897e-07,1.266479845773993418e-06
2.325000000000000000e+02,9.999989355170455507e-01,1.064481953833018579e-06,2.705175073502985583e-06
2.330000000000000000e+02,9.999936506671204262e-01,6.349295288921030789e-06,1.692924401597295514e-05
2.335000000000000000e+02,9.999965904492091884e-01,3.409543443244622551e-06,7.686882380952830829e-06
2.340000000000000000e+02,9.999990912120292341e-01,9.087874825453035044e-07,2.028823718025485334e-06
2.345000000000000000e+02,9.999995301837758532e-01,4.698160201432877159e-07,1.247330491671583275e-06
2.350000000000000000e+02,9.999941361771635950e-01,5.863792418736579748e-06,1.504532432350380589e-05
2.355000000000000000e+02,9.999959149714268136e-01,4.085021767075147636e-06,8.274632760540967524e-06
2.360000000000000000e+02,9.999988450074454027e-01,1.154991453228282339e-06,2.610840806660519320e-06
2.365000000000000000e+02,9.999998783852529494e-01,1.216147325899807896e-07,3.237986068160836339e-07
2.370000000000000000e+02,9.999948837162214721e-01,5.116259841814185805e-06,1.238705365214087806e-05
2.375000000000000000e+02,9.999952239168236057e-01,4.776075974072258035e-06,7.768266205965268512e-06
2.380000000000000000e+02,9.999986042047439572e-01,1.395793221642405157e-06,2.967835465828017050e-06
2.385000000000000000e+02,9.999999988489083336e-01,1.151091694184813718e-09,2.903708162804718995e-09
2.390000000000000000e+02,9.999958131180649579e-01,4.186864531102729714e-06,9.661529907112331728e-06
2.395000000000000000e+02,9.999945967628984800e-01,5.403223841932147664e-06,1.081126326141212957e-05
2.400000000000000000e+02,9.999983382864003900e-01,1.661710310713049310e-06,3.336295486322526926e-06
2.405000000000000000e+02,9.999999380888990874e-01,6.191109841457986818e-08,1.378571432564257293e-07
2.410000000000000000e+02,9.999968218568623390e-01,3.178132829961821670e-06,7.238587635849391688e-06
2.415000000000000000e+02,9.999941198310843271e-01,5.880143841591189968e-06,1.386239301570668658e-05
2.420000000000000000e+02,9.999980096651706063e-01,1.990330273038409814e-06,4.063248869590196932e-06
2.425000000000000000e+02,9.999997573340119184e-01,2.426659660992314116e-07,4.483908200292319179e-07
2.430000000000000000e+02,9.999978025263166481e-01,2.197469037290566973e-06,5.152374841221885049e-06
2.435000000000000000e+02,9.999938702127229018e-01,6.129752545547262343e-06,1.591594589256395409e-05
2.440000000000000000e+02,9.999975878608136082e-01,2.412133600887544915e-06,5.281286499458914818e-06
2.445000000000000000e+02,9.999995177153560011e-01,4.822845677820986054e-07,8.593982265825417244e-07
2.450000000000000000e+02,9.999986599161505563e-01,1.340082246503726537e-06,3.321210135132091068e-06
2.455000000000000000e+02,9.999938996591035689e-01,6.100305369627356811e-06,1.633177727200507690e-05
2.460000000000000000e+02,9.999970619086637758e-01,2.938084995768308616e-06,6.690715200763364123e-06
2.465000000000000000e+02,9.999992661459407017e-01,7.338537953149870674e-07,1.574388496017320449e-06
2.470000000000000000e+02,9.999993237951383396e-01,6.762044513775045118e-07,1.767618967418727038e-06
2.475000000000000000e+02,9.999942245366977289e-01,5.775433308430333312e-06,1.512673234582706527e-05
2.480000000000000000e+02,9.999964478390426237e-01,3.552154674346663654e-06,7.652901664934042003e-06
2.485000000000000000e+02,9.999990270307701490e-01,9.729685421233646991e-07,2.214541246492451876e-06
2.490000000000000000e+02,9.999997598384477993e-01,2.401614969949061873e-07,6.427452924340215645e-07
2.495000000000000000e+02,9.999948204410751273e-01,5.179535021854198007e-06,1.286629812491391078e-05
2.500000000000000000e+02,9.999957901876207478e-01,4.209806540256266771e-06,7.566548405835149538e-06
2.505000000000000000e+02,9.999987997811363716e-01,1.200217491725830143e-06,2.633133242113672168e-06
2.510000000000000000e+02,9.999999697798029885e-01,3.022019628984295991e-08,7.857592243531996701e-08
2.515000000000000000e+02,9.999956271325265433e-01,4.372849126910161033e-06,1.027070283776687631e-05
2.520000000000000000e+02,9.999951567412903586e-01,4.843250088287787136e-06,8.881269184968232366e-06
2.525000000000000000e+02,9.999985622555476183e-01,1.437742085635962397e-06,2.940612075286175298e-06
2.530000000000000000e+02,9.999999866193558518e-01,1.338064403721972440e-08,3.171351381503484390e-08
2.535000000000000000e+02,9.999965559492742795e-01,3.444038627620216175e-06,7.846723608762040669e-06
2.540000000000000000e+02,9.999946284699785526e-01,5.371512560498059585e-06,1.188803870477705971e-05
2.545000000000000000e+02,9.999982808463432349e-01,1.719150128920432508e-06,3.449012037304299838e-06
2.550000000000000000e+02,9.999998629755643131e-01,1.370244272214105052e-07,2.761169806131391624e-07
2.555000000000000000e+02,9.999975047285172280e-01,2.495265285590297921e-06,5.750681345562114188e-06
2.560000000000000000e+02,9.999942835721116197e-01,5.716399853888942673e-06,1.435793348680824977e-05
2.565000000000000000e+02,9.999979220406673974e-01,2.077954792650826832e-06,4.407862272737261833e-06
2.570000000000000000e+02,9.999996577861793856e-01,3.422137835329408517e-07,5.608529380918270135e-07
2.575000000000000000e+02,9.999983771858446113e-01,1.622811740820129245e-06,3.920351681507838748e-06
2.580000000000000000e+02,9.999941835118455469e-01,5.816455664997555175e-06,1.548145108354326283e-05
2.585000000000000000e+02,9.999974661840733692e-01,2.533810573634998065e-06,5.723088131071030205e-06
2.590000000000000000e+02,9.999994227846450423e-01,5.772152210647973902e-07,1.162165559565053741e-06
2.595000000000000000e+02,9.999990945539666276e-01,9.054453078416457856e-07,2.318027563008584480e-06
2.600000000000000000e+02,9.999943602790860586e-01,5.639691518316558572e-06,1.499011059136190482e-05
2.605000000000000000e+02,9.999969162955016921e-01,3.083698796202405390e-06,6.901285988458738530e-06
2.610000000000000000e+02,9.999991908268357488e-01,8.091727554115912824e-07,1.820819834241760304e-06
2.615000000000000000e+02,9.999996078924553444e-01,3.921074017976255988e-07,1.044383151294070444e-06
2.620000000000000000e+02,9.999948095205516418e-01,5.190455647618996693e-06,1.321990229319336407e-05
2.625000000000000000e+02,9.999963023094533554e-01,3.697685294484776009e-06,7.309192695537092277e-06
2.630000000000000000e+02,9.999989722801398973e-01,1.027718955354250951e-06,2.310724475318437499e-06
2.635000000000000000e+02,9.999999036264946017e-01,9.637349662749983281e-08,2.556592000324542369e-07
2.640000000000000000e+02,9.999954888186231017e-01,4.511162564085902105e-06,1.083807917179324676e-05
2.645000000000000000e+02,9.999956795371952589e-01,4.320456813200479473e-06,7.230771501776089849e-06
2.650000000000000000e+02,9.999987544058402955e-01,1.245592497284286893e-06,2.621853352868797060e-06
2.655000000000000000e+02,9.999999997389394935e-01,2.610606730790721031e-10,6.525226714514846746e-10
2.660000000000000000e+02,9.999963246708662989e-01,3.675315604134699043e-06,8.445207579921287788e-06
2.665000000000000000e+02,9.999951213548383677e-01,4.878633556359979195e-06,1.001592126259609472e-05
2.670000000000000000e+02,9.999985093836223360e-01,1.490613714405508716e-06,2.984576403242122922e-06
2.675000000000000000e+02,9.999999387541975704e-01,6.124580015365310715e-08,1.333698418370943273e-07
2.680000000000000000e+02,9.999972251935329570e-01,2.774798637500408560e-06,6.329876204524964578e-06
2.685000000000000000e+02,9.999947038619518835e-01,5.296116710934439809e-06,1.270237766570758708e-05
2.690000000000000000e+02,9.999982034563636990e-01,1.796539988829781720e-06,3.697479699193984004e-06
2.695000000000000000e+02,9.999997750270427366e-01,2.249729393333232963e-07,4.040036799546342650e-07
2.700000000000000000e+02,9.999980946522381009e-01,1.905344309577339246e-06,4.495958457084725524e-06
2.705000000000000000e+02,9.999944953706652040e-01,5.504600907119128195e-06,1.440427131749189016e-05
2.710000000000000000e+02,9.999978115530024914e-01,2.188442541212198833e-06,4.834941701559181126e-06
2.715000000000000000e+02,9.999995619091958110e-01,4.380907390744148699e-07,8.070306901641899344e-07
2.720000000000000000e+02,9.999988490667000018e-01,1.150932123439307730e-06,2.875456721618263600e-06
2.725000000000000000e+02,9.999945394495348694e-01,5.460522164435488435e-06,1.461456757811951945e-05
2.730000000000000000e+02,9.999973254338418993e-01,2.674561130205921344e-06,6.084583056731318607e-06
2.735000000000000000e+02,9.999993392347541477e-01,6.607650179235591281e-07,1.438951999332971354e-06
2.740000000000000000e+02,9.999994281173332222e-01,5.718823703759756683e-07,1.503406952929609020e-06
2.745000000000000000e+02,9.999948487596354019e-01,5.151216659504687101e-06,1.341267500820642056e-05
2.750000000000000000e+02,9.999967625166782392e-01,3.237478416073802379e-06,6.859403822168097520e-06
2.755000000000000000e+02,9.999991266668765144e-01,8.733325452259244059e-07,1.987212954857042746e-06
2.760000000000000000e+02,9.999998033869939018e-01,1.966129689057183327e-07,5.259315429828603783e-07
2.765000000000000000e+02,9.999953985888921926e-01,4.601392118469549430e-06,1.133757306337468407e-05
2.770000000000000000e+02,9.999961646168266105e-01,3.835378459077221081e-06,6.654522054949651988e-06
2.775000000000000000e+02,9.999989217899116767e-01,1.078208947263847861e-06,2.343179281050211671e-06
2.780000000000000000e+02,9.999999785522861728e-01,2.144771349410490302e-08,5.531932190105948166e-08
2.785000000000000000e+02,9.999961322535939612e-01,3.867731887541303593e-06,9.028612263484170342e-06
2.790000000000000000e+02,9.999955945363419030e-01,4.405456069556112908e-06,8.308894859032633917e-06
2.795000000000000000e+02,9.999987034919211037e-01,1.296506122627771873e-06,2.632754936948700220e-06
2.800000000000000000e+02,9.999999844738060029e-01,1.552619371958385841e-08,3.612270516040183566e-08
2.805000000000000000e+02,9.999969696980801626e-01,3.030292533318101889e-06,6.897434056130080648e-06
2.810000000000000000e+02,9.999951256200250160e-01,4.874364683243870289e-06,1.101841599404629335e-05
2.815000000000000000e+02,9.999984409489413029e-01,1.559048180083122404e-06,3.140472037976849151e-06
2.820000000000000000e+02,9.999998687325554192e-01,1.312674369202682101e-07,2.576690141253834554e-07
2.825000000000000000e+02,9.999978192127463306e-01,2.180782563560024201e-06,5.049631828346612394e-06
2.830000000000000000e+02,9.999948281402286643e-01,5.171836168604837525e-06,1.314415473541163948e-05
2.835000000000000000e+02,9.999981053867580405e-01,1.894609566677196710e-06,4.060386612270150408e-06
2.840000000000000000e+02,9.999996836218312257e-01,3.163781371051666014e-07,5.191671528237407074e-07
2.845000000000000000e+02,9.999985939639151056e-01,1.406034289413993221e-06,3.423377363587221112e-06
2.850000000000000000e+02,9.999947549442275152e-01,5.245029328193595575e-06,1.400268283657801760e-05
2.855000000000000000e+02,9.999976805037803507e-01,2.319491898938874641e-06,5.261588010285755956e-06
2.860000000000000000e+02,9.999994737482490459e-01,5.262516322990240525e-07,1.083735533757845815e-06
2.865000000000000000e+02,9.999992254600437169e-01,7.745394237645975011e-07,1.996928445158197007e-06
2.870000000000000000e+02,9.999949334804695278e-01,5.066496016586929940e-06,1.341571767921045932e-05
2.875000000000000000e+02,9.999971720611160464e-01,2.827934346333327298e-06,6.269751734455653036e-06
2.880000000000000000e+02,9.999992671031163738e-01,7.328965310193780169e-07,1.658630311318631811e-06
2.885000000000000000e+02,9.999996725553049748e-01,3.274445940781856024e-07,8.741595449723860156e-07
2.890000000000000000e+02,9.999953557057574827e-01,4.644275172188683243e-06,1.173940079612911802e-05
2.895000000000000000e+02,9.999966089441134631e-01,3.391051708712122803e-06,6.524840461930025981e-06
2.900000000000000000e+02,9.999990703920541568e-01,9.296071792896931640e-07,2.076508170523183594e-06
2.905000000000000000e+02,9.999999245715036622e-01,7.542849092545544920e-08,1.991059832562314114e-07
