T,AGF,Avg_Leakage,Unitary_Error
2.910000000000000000e+02,9.999975252079092991e-01,2.474788156819895946e-06,5.049254970912464557e-06
2.915000000000000000e+02,9.999985358786129819e-01,1.464120672811652923e-06,2.547661336338435945e-06
2.920000000000000000e+02,9.999990175013243610e-01,9.824982390715941705e-07,1.875709051635254809e-06
2.925000000000000000e+02,9.999993201231351936e-01,6.798766556959101592e-07,1.244678946799027131e-06
2.930000000000000000e+02,9.999979229984544693e-01,2.076998559030762692e-06,4.396517562677004776e-06
2.935000000000000000e+02,9.999981137690593380e-01,1.886228741754258920e-06,4.038057209498902012e-06
2.940000000000000000e+02,9.999991951527384959e-01,8.048469484212006364e-07,1.726140141711240972e-06
2.945000000000000000e+02,9.999991605175905240e-01,8.394819846768708516e-07,1.909693140178525539e-06
2.950000000000000000e+02,9.999983728525163595e-01,1.627145618660064130e-06,3.849128049737693402e-06
2.955000000000000000e+02,9.999977190533051452e-01,2.280941925975055184e-06,5.495906089780788761e-06
2.960000000000000000e+02,9.999993335630964486e-01,6.664365537201177858e-07,1.586491411909030091e-06
2.965000000000000000e+02,9.999989930081681910e-01,1.006990888119396743e-06,2.545476043280814338e-06
2.970000000000000000e+02,9.999988030899308322e-01,1.196908960221509943e-06,3.202787290712549861e-06
2.975000000000000000e+02,9.999974203530269667e-01,2.579640676958483425e-06,6.393253145997590536e-06
2.980000000000000000e+02,9.999993804472657732e-01,6.195522860019675448e-07,1.350893408802456008e-06
2.985000000000000000e+02,9.999988703668399870e-01,1.129632023061377666e-06,2.804654964050357080e-06
2.990000000000000000e+02,9.999991496472283581e-01,8.503520945724041269e-07,2.370506666404814666e-06
2.995000000000000000e+02,9.999972717278697854e-01,2.728266396495593327e-06,6.488392253034547252e-06
3.000000000000000000e+02,9.999993010552262751e-01,6.989442443983140407e-07,1.601689346042434181e-06
3.005000000000000000e+02,9.999988289062319291e-01,1.171092887802815952e-06,2.624838863707346093e-06
