theta,delta,fidelity
2.094395102393195263e+00,2.356194490192344837e+00,7.974780104118837087e-01
2.094395102393195263e+00,2.487094184091919402e+00,7.892341459914931079e-01
2.094395102393195263e+00,2.617993877991493967e+00,7.823524104414864011e-01
2.094395102393195263e+00,2.748893571891068976e+00,7.769038379854716903e-01
2.094395102393195263e+00,2.879793265790643542e+00,7.729419010744353891e-01
2.094395102393195263e+00,3.010692959690218107e+00,7.705042129025565512e-01
2.094395102393195263e+00,3.141592653589793116e+00,7.696146328653007407e-01
2.094395102393195263e+00,3.272492347489367681e+00,7.702818038896105390e-01
2.094395102393195263e+00,3.403392041388942246e+00,7.725031873853700493e-01
2.094395102393195263e+00,3.534291735288516811e+00,7.762600902215821552e-01
2.094395102393195263e+00,3.665191429188091821e+00,7.815211363860238292e-01
2.094395102393195263e+00,3.796091123087666386e+00,7.882366807661629338e-01
2.094395102393195263e+00,3.926990816987240951e+00,7.963396307901559057e-01
2.094395102393195263e+00,4.057890510886815960e+00,8.057411579544194735e-01
2.094395102393195263e+00,4.188790204786390525e+00,8.163313525568094420e-01
2.094395102393195263e+00,4.319689898685965090e+00,8.279760857990360323e-01
2.094395102393195263e+00,4.450589592585539656e+00,8.405152388135042063e-01
2.094395102393195263e+00,4.581489286485114221e+00,8.537639806682423282e-01
2.094395102393195263e+00,4.712388980384689674e+00,8.675146755775953178e-01
2.094395102393195263e+00,4.843288674284264239e+00,8.815375574068936571e-01
2.094395102393195263e+00,4.974188368183838804e+00,8.955845120869211362e-01
2.094395102393195263e+00,5.105088062083413369e+00,9.093956964914193808e-01
2.094395102393195263e+00,5.235987755982987935e+00,9.227016996526601345e-01
2.094395102393195263e+00,5.366887449882562500e+00,9.352347315129331262e-01
2.094395102393195263e+00,5.497787143782137953e+00,9.467324749317027610e-01
2.094395102393195263e+00,5.628686837681712518e+00,9.569477233667006422e-01
2.094395102393195263e+00,5.759586531581287083e+00,9.656554401539391153e-01
2.094395102393195263e+00,5.890486225480861648e+00,9.726599149927374066e-01
2.094395102393195263e+00,6.021385919380436214e+00,9.778017141154993208e-01
2.094395102393195263e+00,6.152285613280010779e+00,9.809625479058798891e-01
2.094395102393195263e+00,6.283185307179586232e+00,9.820701213126332707e-01
2.159844949342982545e+00,0.000000000000000000e+00,9.774342707188389268e-01
2.159844949342982545e+00,1.308996938995747039e-01,9.765083552352257223e-01
2.159844949342982545e+00,2.617993877991494078e-01,9.736201148319862941e-01
2.159844949342982545e+00,3.926990816987241395e-01,9.688380184606910639e-01
2.159844949342982545e+00,5.235987755982988157e-01,9.622730224700910551e-01
2.159844949342982545e+00,6.544984694978734918e-01,9.540755128057583079e-01
2.159844949342982545e+00,7.853981633974482790e-01,9.444293550395800318e-01
2.159844949342982545e+00,9.162978572970229552e-01,9.335470890516814890e-01
2.159844949342982545e+00,1.047197551196597631e+00,9.216587299255459831e-01
2.159844949342982545e+00,1.178097245096172418e+00,9.090132119673935973e-01
2.159844949342982545e+00,1.308996938995746984e+00,8.958625995014402044e-01
2.159844949342982545e+00,1.439896632895321771e+00,8.824596229918941770e-01
2.159844949342982545e+00,1.570796326794896558e+00,8.690510934583416391e-01
2.159844949342982545e+00,1.701696020694471123e+00,8.558709975845983919e-01
2.159844949342982545e+00,1.832595714594045910e+00,8.431378477959088347e-01
2.159844949342982545e+00,1.963495408493620475e+00,8.310505793561454579e-01
2.159844949342982545e+00,2.094395102393195263e+00,8.197868760597455395e-01
2.159844949342982545e+00,2.225294796292769828e+00,8.095017373682115158e-01
2.159844949342982545e+00,2.356194490192344837e+00,8.003269478480794508e-01
2.159844949342982545e+00,2.487094184091919402e+00,7.923731924588652831e-01
2.159844949342982545e+00,2.617993877991493967e+00,7.857298490539741387e-01
2.159844949342982545e+00,2.748893571891068976e+00,7.804682169724940222e-01
2.159844949342982545e+00,2.879793265790643542e+00,7.766412072457578031e-01
2.159844949342982545e+00,3.010692959690218107e+00,7.742869331586452741e-01
2.159844949342982545e+00,3.141592653589793116e+00,7.734282137726483652e-01
2.159844949342982545e+00,3.272492347489367681e+00,7.740748728301387604e-01
2.159844949342982545e+00,3.403392041388942246e+00,7.762232125251168346e-01
2.159844949342982545e+00,3.534291735288516811e+00,7.798548965213708550e-01
2.159844949342982545e+00,3.665191429188091821e+00,7.849372685800264371e-01
2.159844949342982545e+00,3.796091123087666386e+00,7.914215310496082179e-01
2.159844949342982545e+00,3.926990816987240951e+00,7.992401041299460607e-01
2.159844949342982545e+00,4.057890510886815960e+00,8.083058013068201708e-01
2.159844949342982545e+00,4.188790204786390525e+00,8.185099604968735232e-01
2.159844949342982545e+00,4.319689898685965090e+00,8.297211568263259673e-01
2.159844949342982545e+00,4.450589592585539656e+00,8.417843722019936470e-01
2.159844949342982545e+00,4.581489286485114221e+00,8.545204018675394142e-01
2.159844949342982545e+00,4.712388980384689674e+00,8.677282867668133504e-01
2.159844949342982545e+00,4.843288674284264239e+00,8.811877352090428106e-01
2.159844949342982545e+00,4.974188368183838804e+00,8.946609904793273449e-01
2.159844949342982545e+00,5.105088062083413369e+00,9.078983102625041157e-01
2.159844949342982545e+00,5.235987755982987935e+00,9.206445763225360457e-01
2.159844949342982545e+00,5.366887449882562500e+00,9.326432495621495011e-01
2.159844949342982545e+00,5.497787143782137953e+00,9.436457267622230249e-01
2.159844949342982545e+00,5.628686837681712518e+00,9.534168931722358797e-01
2.159844949342982545e+00,5.759586531581287083e+00,9.617429542348451266e-01
2.159844949342982545e+00,5.890486225480861648e+00,9.684390682233944281e-01
2.159844949342982545e+00,6.021385919380436214e+00,9.733536625439785928e-01
2.159844949342982545e+00,6.152285613280010779e+00,9.763749104135711621e-01
2.159844949342982545e+00,6.283185307179586232e+00,9.774342383101439768e-01
2.225294796292769828e+00,0.000000000000000000e+00,9.723185015744090220e-01
2.225294796292769828e+00,1.308996938995747039e-01,9.714410399494994852e-01
2.225294796292769828e+00,2.617993877991494078e-01,9.687010060329138694e-01
2.225294796292769828e+00,3.926990816987241395e-01,9.641627763518958449e-01
2.225294796292769828e+00,5.235987755982988157e-01,9.579304759735707275e-01
2.225294796292769828e+00,6.544984694978734918e-01,9.501452809858063064e-01
2.225294796292769828e+00,7.853981633974482790e-01,9.409801845467606896e-01
2.225294796292769828e+00,9.162978572970229552e-01,9.306342502908511172e-01
2.225294796292769828e+00,1.047197551196597631e+00,9.193269871965417117e-01
2.225294796292769828e+00,1.178097245096172418e+00,9.072912317098732471e-01
2.225294796292769828e+00,1.308996938995746984e+00,8.947658540152965134e-01
2.225294796292769828e+00,1.439896632895321771e+00,8.819903169656974073e-01
2.225294796292769828e+00,1.570796326794896558e+00,8.691991281062039221e-01
2.225294796292769828e+00,1.701696020694471123e+00,8.566134093337335331e-01
2.225294796292769828e+00,1.832595714594045910e+00,8.444481050812788769e-01
2.225294796292769828e+00,1.963495408493620475e+00,8.328882695690202898e-01
2.225294796292769828e+00,2.094395102393195263e+00,8.221071635234309394e-01
2.225294796292769828e+00,2.225294796292769828e+00,8.122545605968316540e-01
2.225294796292769828e+00,2.356194490192344837e+00,8.034590262522416371e-01
2.225294796292769828e+00,2.487094184091919402e+00,7.958289703712084773e-01
2.225294796292769828e+00,2.617993877991493967e+00,7.894525591312111512e-01
2.225294796292769828e+00,2.748893571891068976e+00,7.843999573929197888e-01
2.225294796292769828e+00,2.879793265790643542e+00,7.807242121073937335e-01
2.225294796292769828e+00,3.010692959690218107e+00,7.784628014617811509e-01
2.225294796292769828e+00,3.141592653589793116e+00,7.776390710189283739e-01
2.225294796292769828e+00,3.272492347489367681e+00,7.782623684051250823e-01
2.225294796292769828e+00,3.403392041388942246e+00,7.803285665864589937e-01
2.225294796292769828e+00,3.534291735288516811e+00,7.838193190909795716e-01
2.225294796292769828e+00,3.665191429188091821e+00,7.887020902799533051e-01
2.225294796292769828e+00,3.796091123087666386e+00,7.949271805149665804e-01
2.225294796292769828e+00,3.926990816987240951e+00,8.024286026735437671e-01
2.225294796292769828e+00,4.057890510886815960e+00,8.111199449591562916e-01
2.225294796292769828e+00,4.188790204786390525e+00,8.208942330473825155e-01
2.225294796292769828e+00,4.319689898685965090e+00,8.316247443892337277e-01
2.225294796292769828e+00,4.450589592585539656e+00,8.431601043968780518e-01
2.225294796292769828e+00,4.581489286485114221e+00,8.553263368716197412e-01
2.225294796292769828e+00,4.712388980384689674e+00,8.679369876492635250e-01
2.225294796292769828e+00,4.843288674284264239e+00,8.807749676513992876e-01
2.225294796292769828e+00,4.974188368183838804e+00,8.936157415993856157e-01
2.225294796292769828e+00,5.105088062083413369e+00,9.062225898451294892e-01
2.225294796292769828e+00,5.235987755982987935e+00,9.183539563186439159e-01
2.225294796292769828e+00,5.366887449882562500e+00,9.297666139668001595e-01
2.225294796292769828e+00,5.497787143782137953e+00,9.402258523878805896e-01
2.225294796292769828e+00,5.628686837681712518e+00,9.495104476444468089e-01
2.225294796292769828e+00,5.759586531581287083e+00,9.574190612720431259e-01
2.225294796292769828e+00,5.890486225480861648e+00,9.637774675283431458e-01
2.225294796292769828e+00,6.021385919380436214e+00,9.684434820453917681e-01
2.225294796292769828e+00,6.152285613280010779e+00,9.713119573062743983e-01
2.225294796292769828e+00,6.283185307179586232e+00,9.723184621726272958e-01
2.290744643242557110e+00,0.000000000000000000e+00,9.667527031879130650e-01
2.290744643242557110e+00,1.308996938995747039e-01,9.659273284058168541e-01
2.290744643242557110e+00,2.617993877991494078e-01,9.633472019148821008e-01
2.290744643242557110e+00,3.926990816987241395e-01,9.590718820948118672e-01
2.290744643242557110e+00,5.235987755982988157e-01,9.531985219190218794e-01
2.290744643242557110e+00,6.544984694978734918e-01,9.458584670172364151e-01
2.290744643242557110e+00,7.853981633974482790e-01,9.372135900132682051e-01
2.290744643242557110e+00,9.162978572970229552e-01,9.274487351076106112e-01
2.290744643242557110e+00,1.047197551196597631e+00,9.167698567653238539e-01
2.290744643242557110e+00,1.178097245096172418e+00,9.053949365976514674e-01
2.290744643242557110e+00,1.308996938995746984e+00,8.935480757545394281e-01
2.290744643242557110e+00,1.439896632895321771e+00,8.814544841730436175e-01
2.290744643242557110e+00,1.570796326794896558e+00,8.693355276607652726e-01
2.290744643242557110e+00,1.701696020694471123e+00,8.574025241405044406e-01
2.290744643242557110e+00,1.832595714594045910e+00,8.458538009377881695e-01
2.290744643242557110e+00,1.963495408493620475e+00,8.348715804081847658e-01
2.290744643242557110e+00,2.094395102393195263e+00,8.246194735202670989e-01
2.290744643242557110e+00,2.225294796292769828e+00,8.152426934491645572e-01
2.290744643242557110e+00,2.356194490192344837e+00,8.068648851921494947e-01
2.290744643242557110e+00,2.487094184091919402e+00,7.995922078581975123e-01
2.290744643242557110e+00,2.617993877991493967e+00,7.935107301642471134e-01
2.290744643242557110e+00,2.748893571891068976e+00,7.886894325572868514e-01
2.290744643242557110e+00,2.879793265790643542e+00,7.851808662346801970e-01
2.290744643242557110e+00,3.010692959690218107e+00,7.830225495071031494e-01
2.290744643242557110e+00,3.141592653589793116e+00,7.822371521761871671e-01
2.290744643242557110e+00,3.272492347489367681e+00,7.828341183381755108e-01
2.290744643242557110e+00,3.403392041388942246e+00,7.848093610852843183e-01
2.290744643242557110e+00,3.534291735288516811e+00,7.881439697871361894e-01
2.290744643242557110e+00,3.665191429188091821e+00,7.928052489729174868e-01
2.290744643242557110e+00,3.796091123087666386e+00,7.987444293014487329e-01
2.290744643242557110e+00,3.926990816987240951e+00,8.058992714215177378e-01
2.290744643242557110e+00,4.057890510886815960e+00,8.141742367751398923e-01
2.290744643242557110e+00,4.188790204786390525e+00,8.234760537318026596e-01
2.290744643242557110e+00,4.319689898685965090e+00,8.336787741564734011e-01
2.290744643242557110e+00,4.450589592585539656e+00,8.446366148257319351e-01
2.290744643242557110e+00,4.581489286485114221e+00,8.561846545729522306e-01
2.290744643242557110e+00,4.712388980384689674e+00,8.681394976705300026e-01
2.290744643242557110e+00,4.843288674284264239e+00,8.803009182533499954e-01
2.290744643242557110e+00,4.974188368183838804e+00,8.924546436319708009e-01
2.290744643242557110e+00,5.105088062083413369e+00,9.043777575867681939e-01
2.290744643242557110e+00,5.235987755982987935e+00,9.158414929953219152e-01
2.290744643242557110e+00,5.366887449882562500e+00,9.266196730708025076e-01
2.290744643242557110e+00,5.497787143782137953e+00,9.364914728477381489e-01
2.290744643242557110e+00,5.628686837681712518e+00,9.452502736806183137e-01
2.290744643242557110e+00,5.759586531581287083e+00,9.527081025528780778e-01
2.290744643242557110e+00,5.890486225480861648e+00,9.587018422551493169e-01
2.290744643242557110e+00,6.021385919380436214e+00,9.630996540411947970e-01
2.290744643242557110e+00,6.152285613280010779e+00,9.658033914111391338e-01
2.290744643242557110e+00,6.283185307179586232e+00,9.667526536115489399e-01
2.356194490192344837e+00,0.000000000000000000e+00,9.607692941307158785e-01
2.356194490192344837e+00,1.308996938995747039e-01,9.599991848920453874e-01
2.356194490192344837e+00,2.617993877991494078e-01,9.575893101082726400e-01
2.356194490192344837e+00,3.926990816987241395e-01,9.535942651743867238e-01
2.356194490192344837e+00,5.235987755982988157e-01,9.481035083856770296e-01
2.356194490192344837e+00,6.544984694978734918e-01,9.412386972529851459e-01
2.356194490192344837e+00,7.853981633974482790e-01,9.331487654830172840e-01
2.356194490192344837e+00,9.162978572970229552e-01,9.240058356643116033e-01
2.356194490192344837e+00,1.047197551196597631e+00,9.139998471399902735e-01
2.356194490192344837e+00,1.178097245096172418e+00,9.033332105810176760e-01
2.356194490192344837e+00,1.308996938995746984e+00,8.922146674367434915e-01
2.356194490192344837e+00,1.439896632895321771e+00,8.808549684599579210e-01
2.356194490192344837e+00,1.570796326794896558e+00,8.694601814786497851e-01
2.356194490192344837e+00,1.701696020694471123e+00,8.582293697091335494e-01
2.356194490192344837e+00,1.832595714594045910e+00,8.473495081411562824e-01
2.356194490192344837e+00,1.963495408493620475e+00,8.369930369507535550e-01
2.356194490192344837e+00,2.094395102393195263e+00,8.273160635437943888e-01
2.356194490192344837e+00,2.225294796292769828e+00,8.184568679041416273e-01
2.356194490192344837e+00,2.356194490192344837e+00,8.105346684417085168e-01
2.356194490192344837e+00,2.487094184091919402e+00,8.036520315400510484e-01
2.356194490192344837e+00,2.617993877991493967e+00,7.978931903254278257e-01
2.356194490192344837e+00,2.748893571891068976e+00,7.933251946417440026e-01
2.356194490192344837e+00,2.879793265790643542e+00,7.900003433353315341e-01
2.356194490192344837e+00,3.010692959690218107e+00,7.879547561110062937e-01
2.356194490192344837e+00,3.141592653589793116e+00,7.872113979443047249e-01
2.356194490192344837e+00,3.272492347489367681e+00,7.877794557018898969e-01
2.356194490192344837e+00,3.403392041388942246e+00,7.896541166634737374e-01
