T,AGF,Avg_Leakage,Unitary_Error
1.230000000000000000e+02,9.999945318877905276e-01,5.468083483728403138e-06,1.372020750345370743e-05
1.235000000000000000e+02,9.999981977337142336e-01,1.802263449840468823e-06,4.580952896682255471e-06
1.240000000000000000e+02,9.999966987514985473e-01,3.301238081621082898e-06,8.480177392522492141e-06
1.245000000000000000e+02,9.999975496547433007e-01,2.450340031268094521e-06,6.828038354056431558e-06
1.250000000000000000e+02,9.999939699773412460e-01,6.029990944483865078e-06,1.493055883927674188e-05
1.255000000000000000e+02,9.999983922383893775e-01,1.607758568306083546e-06,3.519137501961644432e-06
1.260000000000000000e+02,9.999964505135666704e-01,3.549476490422032171e-06,8.589836576256004719e-06
1.265000000000000000e+02,9.999981951524514745e-01,1.804844101754854435e-06,4.678888729237051791e-06
1.270000000000000000e+02,9.999937999605323924e-01,6.200012883011973841e-06,1.431782705396678068e-05
1.275000000000000000e+02,9.999982415246219114e-01,1.758472100321650800e-06,4.056531377694128082e-06
1.280000000000000000e+02,9.999964726221465261e-01,3.527370325440148946e-06,7.652267453917005469e-06
1.285000000000000000e+02,9.999984864256074024e-01,1.513571644712330411e-06,3.067095828757082643e-06
1.290000000000000000e+02,9.999940540966640867e-01,5.945881261210095303e-06,1.265529870497772436e-05
1.295000000000000000e+02,9.999977505869350747e-01,2.249410241433880131e-06,4.719160004551525844e-06
1.300000000000000000e+02,9.999967607131463598e-01,3.239281005679162107e-06,6.429772581029169487e-06
1.305000000000000000e+02,9.999984331055411513e-01,1.566892406879016875e-06,3.357615899979293772e-06
1.310000000000000000e+02,9.999946830516401874e-01,5.316929453436092246e-06,1.090944404236182663e-05
1.315000000000000000e+02,9.999969993933396362e-01,3.000603501834842035e-06,5.327701510959848008e-06
1.320000000000000000e+02,9.999972405089412320e-01,2.759486875086869517e-06,5.519877016912921874e-06
1.325000000000000000e+02,9.999981148359033956e-01,1.885162573406207187e-06,3.606715320181308471e-06
1.330000000000000000e+02,9.999955697588289727e-01,4.430227384111251610e-06,9.546386043446375425e-06
1.335000000000000000e+02,9.999961251286141328e-01,3.874862089026098744e-06,8.488163003583792943e-06
1.340000000000000000e+02,9.999977882649148109e-01,2.211732431062207738e-06,4.952246603240340050e-06
1.345000000000000000e+02,9.999976604676635850e-01,2.339528708122928791e-06,5.486514468189263027e-06
1.350000000000000000e+02,9.999965541402054958e-01,3.445851385119880206e-06,8.361911349896722356e-06
1.355000000000000000e+02,9.999952937948050069e-01,4.706184867642182468e-06,1.156213509756476299e-05
1.360000000000000000e+02,9.999982598103327458e-01,1.740187445503638131e-06,4.357020122469634771e-06
1.365000000000000000e+02,9.999972160166308299e-01,2.783976048192915442e-06,7.124328618601794005e-06
1.370000000000000000e+02,9.999974682563108619e-01,2.531738571565078644e-06,6.889615881799926456e-06
1.375000000000000000e+02,9.999946652393901791e-01,5.334733991335660619e-06,1.336658658501743702e-05
1.380000000000000000e+02,9.999985250363725431e-01,1.474961245612194105e-06,3.498224649067793735e-06
1.385000000000000000e+02,9.999969107675965585e-01,3.089224034552584541e-06,7.713558433430911521e-06
1.390000000000000000e+02,9.999981699457578532e-01,1.830050969375829339e-06,5.011165133517181403e-06
1.395000000000000000e+02,9.999943606076964198e-01,5.639368185594850758e-06,1.343486055427334236e-05
1.400000000000000000e+02,9.999984974597211362e-01,1.502537644720858268e-06,3.293335126608454289e-06
1.405000000000000000e+02,9.999968291436911461e-01,3.170849675188103234e-06,7.186318105367739406e-06
1.410000000000000000e+02,9.999985701525208048e-01,1.429845092021375663e-06,3.214424354802680739e-06
1.415000000000000000e+02,9.999944374571623218e-01,5.562523375052252916e-06,1.219921708650595349e-05
1.420000000000000000e+02,9.999981540343592101e-01,1.845963094215807843e-06,4.177910449709720808e-06
1.425000000000000000e+02,9.999969935280088595e-01,3.006466994082135358e-06,6.112372645139529936e-06
1.430000000000000000e+02,9.999986481866656174e-01,1.351811391631096981e-06,3.003639880816422192e-06
1.435000000000000000e+02,9.999948816436828869e-01,5.118339575282959686e-06,1.054869395455959591e-05
1.440000000000000000e+02,9.999975408934638210e-01,2.459104368968123566e-06,4.218238015774034011e-06
1.445000000000000000e+02,9.999973611625051495e-01,2.638833713874966236e-06,5.155727834105228169e-06
